county,schooldistrict,schooldistrictlocation,id,level,popfrac,vaxrate,priorrate
Salt Lake,,GRANITE,S0885,1,0.00279,0.965512663999107,0
Salt Lake,,CANYONS,S0880,2,0.00908,0.907670713902917,0
Salt Lake,,CANYONS,S0879,1,0.01286,0.870111631171312,0
Salt Lake,,JORDAN,S0877,2,0.00025,0.892774119565729,0
Salt Lake,,JORDAN,S0877,1,0.00089,0.984112727106549,0
Salt Lake,,SALT LAKE,S1280,2,0.00995,0.997731128532905,0
Salt Lake,,SALT LAKE,S1279,3,0.01385,0.913775951950811,0
Salt Lake,,SALT LAKE,S0871,1,0.01509,0.973893889167812,0
Salt Lake,,GRANITE,S0865,3,0.00378,0.891553588735405,0
Salt Lake,,SALT LAKE,S0828,2,0.00017,0.832366879621986,0
Salt Lake,,SALT LAKE,S0828,1,5e-04,0.99682813702384,0
Salt Lake,,JORDAN,S0809,3,0.00947,0.935378851601854,0
Salt Lake,,JORDAN,S0809,2,0.00842,0.985772843996529,0
Salt Lake,,JORDAN,S0809,1,0.01365,0.881024885049555,0
Salt Lake,,GRANITE,S0807,2,0.00039,0.901397166424431,0
Salt Lake,,GRANITE,S0807,1,0.00165,0.896963007457089,0
Salt Lake,,SALT LAKE,S1325,1,0.00037,0.882517334423028,0
Salt Lake,,CANYONS,S0790,3,0.00093,0.974058147228789,0
Salt Lake,,CANYONS,S0790,2,0.00075,0.986861014622264,0
Salt Lake,,JORDAN,S0771,3,0.00386,0.772933047963306,0
Salt Lake,,JORDAN,S0771,2,0.0018,0.83764620119473,0
Salt Lake,,SALT LAKE,S0765,2,0.0034,0.947286857292056,0
Salt Lake,,SALT LAKE,S0765,1,0.01053,0.989492846769281,0
Salt Lake,,JORDAN,S0764,3,0.00019,0.855709320458118,0
Salt Lake,,JORDAN,S0764,1,6e-05,0.798646080307662,0
Salt Lake,,SALT LAKE,S0762,2,0.00357,0.926766003307421,0
Salt Lake,,SALT LAKE,S0762,1,0.00493,0.870268106635194,0
Salt Lake,,JORDAN,S0630,3,3e-05,0.992352829314768,0
Salt Lake,,JORDAN,S0630,1,0.00028,0.857164424727671,0
Salt Lake,,SALT LAKE,S0750,1,0.01157,0.778571206261404,0
Salt Lake,,JORDAN,S0720,2,0.0025,0.803107550600544,0
Salt Lake,,JORDAN,S0720,1,0.00555,0.998477224027738,0
Salt Lake,,JORDAN,S0688,2,0.00069,0.786757396941539,0
Salt Lake,,JORDAN,S0688,1,0.00495,0.829105283424724,0
Salt Lake,,JORDAN,S0674,2,0.00136,0.863568835658953,0
Salt Lake,,JORDAN,S0674,1,0.00561,0.950829157722183,0
Salt Lake,,MURRAY,S0654,3,0.00566,0.806252200796735,0
Salt Lake,,MURRAY,S1322,2,0.0042,0.796882477705367,0
Salt Lake,,MURRAY,S1322,1,0.00876,0.837804524984676,0
Salt Lake,,GRANITE,S0635,2,0.00213,0.953048766008578,0
Salt Lake,,GRANITE,S0635,1,0.00844,0.807403914339375,0
Salt Lake,,GRANITE,S0584,3,0.00107,0.8317585841869,0
Salt Lake,,GRANITE,S0584,2,0.00113,0.839445569261443,0
Salt Lake,,GRANITE,S0584,1,0.00243,0.759516163030639,0
Salt Lake,,SALT LAKE,S0577,2,0.00261,0.889926140313037,0
Salt Lake,,SALT LAKE,S0577,1,0.01642,0.908586500678211,0
Salt Lake,,GRANITE,S0521,3,0.00042,0.99206895835232,0
Salt Lake,,GRANITE,S0521,2,5e-05,0.800010454142466,0
Salt Lake,,GRANITE,S0510,2,0.00028,0.868189982429612,0
Salt Lake,,GRANITE,S0510,1,0.00086,0.774780702486169,0
Salt Lake,,SALT LAKE,S0497,3,0.0291,0.94034770334838,0
Salt Lake,,CANYONS,S0496,3,0.0169,0.945014522993006,0
Salt Lake,,SALT LAKE,S0477,2,0.00319,0.757353794295341,0
Salt Lake,,SALT LAKE,S0477,1,0.009,0.940724666172173,0
Salt Lake,,JORDAN,S0475,3,0.0054,0.980483420775272,0
Salt Lake,,GRANITE,S0472,3,0.00013,0.774646850652061,0
Salt Lake,,GRANITE,S0472,2,0.00013,0.78831692627864,0
Salt Lake,,GRANITE,S0472,1,0.00158,0.824435315909795,0
Salt Lake,,CANYONS,S0470,3,0.00237,0.75671529234387,0
Salt Lake,,CANYONS,S0471,2,0.00198,0.827291054534726,0
Salt Lake,,CANYONS,S0471,1,0.00275,0.801815622020513,0
Salt Lake,,JORDAN,S0416,1,0.00893,0.862329110328574,0
Salt Lake,,JORDAN,S0415,2,0.00382,0.807158391922712,0
Salt Lake,,JORDAN,S0415,1,0.00756,0.951649751688819,0
Salt Lake,,SALT LAKE,S0404,1,0.01053,0.946430177311413,0
Salt Lake,,CANYONS,S0383,1,0.00021,0.944014745182358,0
Salt Lake,,CANYONS,S0374,3,0.00082,0.839899085578509,0
Salt Lake,,SALT LAKE,S0631,1,0.00124,0.892593412485439,0
Salt Lake,,GRANITE,S0325,2,0.00041,0.980187538894825,0
Salt Lake,,GRANITE,S0325,1,0.00902,0.784024718450382,0
Salt Lake,,GRANITE,S0317,2,0.00223,0.834682765125763,0
Salt Lake,,GRANITE,S0317,1,0.0054,0.979374971182551,0
Salt Lake,,GRANITE,S0316,2,0.00253,0.846053743734956,0
Salt Lake,,GRANITE,S0316,1,0.00667,0.806268315063789,0
Salt Lake,,GRANITE,S0310,1,0.00334,0.835631691676099,0
Salt Lake,,GRANITE,S0284,3,0.00508,0.991622109955642,0
Salt Lake,,JORDAN,S0282,2,0.00455,0.807945020962507,0
Salt Lake,,JORDAN,S0282,1,0.01138,0.960708994825836,0
Salt Lake,,SALT LAKE,S0272,2,0.00456,0.933048368140589,0
Salt Lake,,SALT LAKE,S0272,1,0.01244,0.96212087123422,0
Salt Lake,,JORDAN,S0208,3,0.00099,0.813271009013988,0
Salt Lake,,JORDAN,S0208,2,0.0016,0.894080076075625,0
Salt Lake,,SALT LAKE,S0193,3,0.00431,0.773435751441866,0
Salt Lake,,SALT LAKE,S0193,2,0.00129,0.763970762549434,0
Salt Lake,,GRANITE,S0188,1,0.00024,0.917202258831821,0
Salt Lake,,CANYONS,S0185,2,0.00437,0.785898863279726,0
Salt Lake,,CANYONS,S0185,1,0.01116,0.857978374522645,0
Salt Lake,,JORDAN,S0184,1,0.00096,0.950226686138194,0
Salt Lake,,GRANITE,S0183,1,0.00045,0.966146037157159,0
Salt Lake,,CANYONS,S0180,2,0.00069,0.976355459657498,0
Salt Lake,,CANYONS,S0180,1,0.00784,0.765327635919675,0
Salt Lake,,SALT LAKE,S0178,2,0.00269,0.880848472879734,0
Salt Lake,,SALT LAKE,S0178,1,0.00941,0.901900638535153,0
Salt Lake,,SALT LAKE,S0150,3,0.00012,0.999775618663989,0
Salt Lake,,SALT LAKE,S0150,2,8e-05,0.848960588104092,0
Salt Lake,,SALT LAKE,S0150,1,0.00133,0.798672819102649,0
Salt Lake,,SALT LAKE,S0149,2,0.00199,0.902882705500815,0
Salt Lake,,SALT LAKE,S0149,1,0.01028,0.854044165753294,0
Salt Lake,,GRANITE,S0137,1,0.00803,0.807769705948886,0
Salt Lake,,CANYONS,S0087,2,0.00023,0.913203206611797,0
Salt Lake,,CANYONS,S0087,1,0.00309,0.832148221554235,0
Salt Lake,,CANYONS,S0070,1,0.01126,0.992366763588507,0
Salt Lake,,CANYONS,S1330,3,0.0044,0.867801060085185,0
Salt Lake,,CANYONS,S1330,2,0.00627,0.86750769574428,0
Salt Lake,,JORDAN,S0057,3,3e-05,0.895854634873103,0
Salt Lake,,JORDAN,S0057,2,0.00011,0.946087754215114,0
Salt Lake,,JORDAN,S0057,1,0.00034,0.784771773498505,0
Salt Lake,,CANYONS,S0055,1,0.00064,0.821192953095306,0
Salt Lake,,GRANITE,S0047,1,0.00643,0.823165935638826,0
Salt Lake,,JORDAN,S0046,2,0.00316,0.989079672202934,0
Salt Lake,,JORDAN,S0046,1,0.00842,0.887401075742673,0
Salt Lake,,JORDAN,S0024,3,0.00077,0.917452877038158,0
Salt Lake,,JORDAN,S0024,2,0.00031,0.905157308443449,0
Salt Lake,,JORDAN,S0024,1,8e-04,0.920202117180452,0
Salt Lake,,GRANITE,S0032,1,0.01009,0.830707276880275,0
Salt Lake,,CANYONS,S0030,3,0.00638,0.757370212813839,0
Salt Lake,,CANYONS,S0030,2,0.00939,0.861793250660412,0
Salt Lake,,CANYONS,S0029,1,0.02631,0.77635635191109,0
Salt Lake,,GRANITE,S0028,3,0.00607,0.955493549292441,0
Salt Lake,,GRANITE,S0028,2,0.00637,0.992336115683429,0
Salt Lake,,GRANITE,S0028,1,0.01056,0.912848688894883,0
Salt Lake,,CANYONS,S0027,1,0.01507,0.752323389227968,0
Salt Lake,,SALT LAKE,S1319,3,0.00328,0.835638284566812,0
Salt Lake,,SALT LAKE,S1319,2,0.00282,0.770059749891516,0
Salt Lake,,SALT LAKE,S1319,1,0.00365,0.976187207212206,0
Salt Lake,,JORDAN,S0020,2,0.00168,0.784230921766721,0
Salt Lake,,JORDAN,S0007,1,0.00541,0.776720373833086,0
Salt Lake,,GRANITE,S0001,3,0.00703,0.827780850930139,0
Salt Lake,CANYONS,CANYONS,S1170,1,0.01309,0.947678552358411,0
Salt Lake,CANYONS,CANYONS,S1168,1,0.00712,0.929934732906986,0
Salt Lake,CANYONS,CANYONS,S1060,2,0.02363,0.825692083162721,0
Salt Lake,CANYONS,CANYONS,S0992,1,0.01677,0.969351577863563,0
Salt Lake,CANYONS,CANYONS,S0969,1,0.00805,0.754195119487122,0
Salt Lake,CANYONS,CANYONS,S0918,1,0.01281,0.793635825975798,0
Salt Lake,CANYONS,CANYONS,S0901,1,0.01188,0.873023554333486,0
Salt Lake,CANYONS,CANYONS,S0839,1,0.0127,0.950404390110634,0
Salt Lake,CANYONS,CANYONS,S0818,1,0.00931,0.940362475172151,0
Salt Lake,CANYONS,CANYONS,S0788,1,0.0143,0.782884119893424,0
Salt Lake,CANYONS,CANYONS,S0775,1,0.0081,0.944928846030962,0
Salt Lake,CANYONS,CANYONS,S0735,1,0.00831,0.844963429262862,0
Salt Lake,CANYONS,CANYONS,S0732,1,0.01165,0.799271565279923,0
Salt Lake,CANYONS,CANYONS,S0649,2,0.01918,0.898910657677334,0
Salt Lake,CANYONS,CANYONS,S0613,1,0.01602,0.771962886326946,0
Salt Lake,CANYONS,CANYONS,S0612,1,0.01466,0.979037884506397,0
Salt Lake,CANYONS,CANYONS,S0611,2,0.01957,0.848773316538427,0
Salt Lake,CANYONS,CANYONS,S0573,1,0.01211,0.916831645125058,0
Salt Lake,CANYONS,CANYONS,S0492,3,0.00059,0.913179553521331,0
Salt Lake,CANYONS,CANYONS,S0492,2,0.00026,0.844005179184023,0
Salt Lake,CANYONS,CANYONS,S0492,1,0.00064,0.782676167553291,0
Salt Lake,CANYONS,CANYONS,S0489,3,0.04236,0.877300659834873,0
Salt Lake,CANYONS,CANYONS,S0466,2,0.02806,0.817674189049285,0
Salt Lake,CANYONS,CANYONS,S0438,3,0.06113,0.800416728015989,0
Salt Lake,CANYONS,CANYONS,S0389,1,0.00733,0.815817325434182,0
Salt Lake,CANYONS,CANYONS,S1303,1,0.0142,0.752299888059497,0
Salt Lake,CANYONS,CANYONS,S0292,2,0.01353,0.763765587063972,0
Salt Lake,CANYONS,CANYONS,S0289,1,0.00867,0.920364743797109,0
Salt Lake,CANYONS,CANYONS,S0287,1,0.01224,0.973827857524157,0
Salt Lake,CANYONS,CANYONS,S0270,1,0.01715,0.831952895794529,0
Salt Lake,CANYONS,CANYONS,S0269,2,0.03675,0.798533142660744,0
Salt Lake,CANYONS,CANYONS,S0254,3,0.00406,0.79066058882745,0
Salt Lake,CANYONS,CANYONS,S0221,1,0.01108,0.972586594987661,0
Salt Lake,CANYONS,CANYONS,S0214,3,0.06208,0.893026569858193,0
Salt Lake,CANYONS,CANYONS,S0210,1,0.0081,0.984810483467299,0
Salt Lake,CANYONS,CANYONS,S0145,1,0.01227,0.888007742818445,0
Salt Lake,CANYONS,CANYONS,S0127,1,0.01543,0.990586872969288,0
Salt Lake,CANYONS,CANYONS,S0126,2,0.02469,0.86037199239945,0
Salt Lake,CANYONS,CANYONS,S0120,1,0.00818,0.948904429329559,0
Salt Lake,CANYONS,CANYONS,S0116,3,0.06306,0.822959188721143,0
Salt Lake,CANYONS,CANYONS,S0073,1,0.00527,0.987905151967425,0
Salt Lake,CANYONS,CANYONS,S0018,1,0.0143,0.964619924197905,0
Salt Lake,CANYONS,CANYONS,S0015,1,0.01373,0.904949330491945,0
Salt Lake,CANYONS,CANYONS,S0014,3,0.05614,0.898954774136655,0
Salt Lake,CANYONS,CANYONS,S0009,2,0.02513,0.866348217707127,0
Salt Lake,GRANITE,GRANITE,S1182,3,0.00013,0.836286439734977,0
Salt Lake,GRANITE,GRANITE,S1181,1,0.00847,0.945986916311085,0
Salt Lake,GRANITE,GRANITE,S1177,1,0.00712,0.886103794910014,0
Salt Lake,GRANITE,GRANITE,S1167,1,0.00924,0.773943030857481,0
Salt Lake,GRANITE,GRANITE,S1165,1,0.00789,0.755183246335946,0
Salt Lake,GRANITE,GRANITE,S1150,1,0.00847,0.895243399252649,0
Salt Lake,GRANITE,GRANITE,S1145,2,0.01561,0.955215522786602,0
Salt Lake,GRANITE,GRANITE,S1144,1,0.0078,0.836908641795162,0
Salt Lake,GRANITE,GRANITE,S1106,2,0.01326,0.902115372417029,0
Salt Lake,GRANITE,GRANITE,S1097,1,0.00797,0.83833345543826,0
Salt Lake,GRANITE,GRANITE,S1079,2,0.01194,0.977083635982126,0
Salt Lake,GRANITE,GRANITE,S1076,1,0.00701,0.758762660552748,0
Salt Lake,GRANITE,GRANITE,S1061,1,0.00646,0.8886003504158,0
Salt Lake,GRANITE,GRANITE,S1022,1,0.00461,0.857380447909236,0
Salt Lake,GRANITE,GRANITE,S1020,2,0.01412,0.812382478092331,0
Salt Lake,GRANITE,GRANITE,S1010,1,0.00489,0.775335881859064,0
Salt Lake,GRANITE,GRANITE,S1009,3,0.03853,0.90096282993909,0
Salt Lake,GRANITE,GRANITE,S0974,1,0.00905,0.929974713362753,0
Salt Lake,GRANITE,GRANITE,S0940,1,0.0067,0.791801837855019,0
Salt Lake,GRANITE,GRANITE,S0923,3,0.03376,0.863745834387373,0
Salt Lake,GRANITE,GRANITE,S0916,1,0.00544,0.922147257137112,0
Salt Lake,GRANITE,GRANITE,S0906,2,0.01461,0.790854264516383,0
Salt Lake,GRANITE,GRANITE,S0870,1,0.00444,0.769761805422604,0
Salt Lake,GRANITE,GRANITE,S0862,1,0.00538,0.772825628810097,0
Salt Lake,GRANITE,GRANITE,S0855,1,0.00344,0.783102115092333,0
Salt Lake,GRANITE,GRANITE,S0802,1,0.00706,0.802325764147099,0
Salt Lake,GRANITE,GRANITE,S0799,1,0.00591,0.816165866330266,0
Salt Lake,GRANITE,GRANITE,S0795,1,0.00461,0.845518734655343,0
Salt Lake,GRANITE,GRANITE,S0789,1,0.00543,0.966965762432665,0
Salt Lake,GRANITE,GRANITE,S0749,2,0.01241,0.815147566609085,0
Salt Lake,GRANITE,GRANITE,S0748,3,0.03316,0.849315636209212,0
Salt Lake,GRANITE,GRANITE,S0747,1,0.00924,0.769109044398647,0
Salt Lake,GRANITE,GRANITE,S0739,1,0.00798,0.989207604259718,0
Salt Lake,GRANITE,GRANITE,S0738,1,0.00381,0.909137230599299,0
Salt Lake,GRANITE,GRANITE,S0691,1,0.0083,0.778564897656906,0
Salt Lake,GRANITE,GRANITE,S0646,1,0.00888,0.940308780816849,0
Salt Lake,GRANITE,GRANITE,S0626,1,0.00522,0.839225928648375,0
Salt Lake,GRANITE,GRANITE,S0579,1,0.0069,0.868820359464735,0
Salt Lake,GRANITE,GRANITE,S0562,1,0.00723,0.825365396041889,0
Salt Lake,GRANITE,GRANITE,S0525,1,0.00435,0.90781877504196,0
Salt Lake,GRANITE,GRANITE,S0509,2,0.01064,0.871967766201124,0
Salt Lake,GRANITE,GRANITE,S0508,3,0.03246,0.838634459301829,0
Salt Lake,GRANITE,GRANITE,S0487,2,0.01158,0.92067692137789,0
Salt Lake,GRANITE,GRANITE,S0486,1,0.00505,0.896919684833847,0
Salt Lake,GRANITE,GRANITE,S0484,1,0.00405,0.999122586101294,0
Salt Lake,GRANITE,GRANITE,S0479,1,0.00648,0.908881234936416,0
Salt Lake,GRANITE,GRANITE,S0478,1,0.00518,0.867150168225635,0
Salt Lake,GRANITE,GRANITE,S0457,1,0.00621,0.835793810547329,0
Salt Lake,GRANITE,GRANITE,S0456,2,0.01343,0.883500814263243,0
Salt Lake,GRANITE,GRANITE,S0455,3,0.03713,0.849624329071958,0
Salt Lake,GRANITE,GRANITE,S0444,1,0.00527,0.787088955170475,0
Salt Lake,GRANITE,GRANITE,S0442,1,0.00612,0.891435569908936,0
Salt Lake,GRANITE,GRANITE,S0413,3,0.00146,0.872007615456823,0
Salt Lake,GRANITE,GRANITE,S0413,2,0.00067,0.78180214058375,0
Salt Lake,GRANITE,GRANITE,S0413,1,0.00085,0.854230868804734,0
Salt Lake,GRANITE,GRANITE,S0412,1,0.00414,0.869928991014604,0
Salt Lake,GRANITE,GRANITE,S0388,2,0.01084,0.890769455058035,0
Salt Lake,GRANITE,GRANITE,S0387,3,0.00449,0.841234126186464,0
Salt Lake,GRANITE,GRANITE,S0386,1,0.00948,0.78237834724132,0
Salt Lake,GRANITE,GRANITE,S0385,3,0.04306,0.843617594335228,0
Salt Lake,GRANITE,GRANITE,S0376,1,0.00568,0.93231914867647,0
Salt Lake,GRANITE,GRANITE,S0355,1,0.0082,0.839818616223056,0
Salt Lake,GRANITE,GRANITE,S0327,2,0.00304,0.938688391004689,0
Salt Lake,GRANITE,GRANITE,S0305,1,0.00781,0.93318490870297,0
Salt Lake,GRANITE,GRANITE,S0299,2,0.01548,0.969710995617788,0
Salt Lake,GRANITE,GRANITE,S0293,1,0.00364,0.768479153106455,0
Salt Lake,GRANITE,GRANITE,S0255,1,0.00678,0.858006539521739,0
Salt Lake,GRANITE,GRANITE,S0234,1,0.0056,0.859731961099897,0
Salt Lake,GRANITE,GRANITE,S0228,3,0.04232,0.914724019006826,0
Salt Lake,GRANITE,GRANITE,S0223,1,0.00726,0.799032289942261,0
Salt Lake,GRANITE,GRANITE,S0217,1,0.00496,0.822964707331266,0
Salt Lake,GRANITE,GRANITE,S0215,3,0.02066,0.892534068145324,0
Salt Lake,GRANITE,GRANITE,S0207,1,0.00817,0.774411871796474,0
Salt Lake,GRANITE,GRANITE,S0190,2,0.00846,0.955609091906808,0
Salt Lake,GRANITE,GRANITE,S0133,1,0.00714,0.974563138152007,0
Salt Lake,GRANITE,GRANITE,S1336,2,0.01082,0.934418833174277,0
Salt Lake,GRANITE,GRANITE,S0098,2,0.0099,0.808541774866171,0
Salt Lake,GRANITE,GRANITE,S0078,1,0.00591,0.85278839955572,0
Salt Lake,GRANITE,GRANITE,S0077,2,0.01551,0.961672479403205,0
Salt Lake,GRANITE,GRANITE,S0069,1,0.00654,0.82135074865073,0
Salt Lake,GRANITE,GRANITE,S0040,1,0.00591,0.990619132935535,0
Salt Lake,GRANITE,GRANITE,S0002,1,0.00502,0.792676525190473,0
Salt Lake,JORDAN,JORDAN,S1159,1,0.00676,0.965560798242223,0
Salt Lake,JORDAN,JORDAN,S1155,1,0.00895,0.897921479598153,0
Salt Lake,JORDAN,JORDAN,S1142,2,0.01474,0.994991632411256,0
Salt Lake,JORDAN,JORDAN,S1141,3,0.02654,0.836003596603405,0
Salt Lake,JORDAN,JORDAN,S1140,2,0.01757,0.773413326067384,0
Salt Lake,JORDAN,JORDAN,S1130,1,0.0116,0.910350509919226,0
Salt Lake,JORDAN,JORDAN,S1078,3,0.00527,0.830642365035601,0
Salt Lake,JORDAN,JORDAN,S1013,1,0.00649,0.916386210825294,0
Salt Lake,JORDAN,JORDAN,S0995,2,0.02168,0.998425058729481,0
Salt Lake,JORDAN,JORDAN,S0952,1,0.00844,0.937299347307999,0
Salt Lake,JORDAN,JORDAN,S0939,1,0.012,0.899858863966074,0
Salt Lake,JORDAN,JORDAN,S0938,2,0.01888,0.766555904003326,0
Salt Lake,JORDAN,JORDAN,S0937,2,0.01757,0.806915062363259,0
Salt Lake,JORDAN,JORDAN,S0915,1,0.01277,0.805060580198187,0
Salt Lake,JORDAN,JORDAN,S0867,1,0.01002,0.756482804135885,0
Salt Lake,JORDAN,JORDAN,S0866,1,0.00808,0.81997404678259,0
Salt Lake,JORDAN,JORDAN,S0851,1,0.00958,0.815103879023809,0
Salt Lake,JORDAN,JORDAN,S0850,3,0.0352,0.83855469583068,0
Salt Lake,JORDAN,JORDAN,S0849,1,0.00896,0.792454265058041,0
Salt Lake,JORDAN,JORDAN,S0846,3,0.00017,0.76318766939221,0
Salt Lake,JORDAN,JORDAN,S0846,2,2e-04,0.790902256499976,0
Salt Lake,JORDAN,JORDAN,S0846,1,0.00012,0.764154437114485,0
Salt Lake,JORDAN,JORDAN,S0838,1,0.01061,0.78935549716698,0
Salt Lake,JORDAN,JORDAN,S0752,1,0.00748,0.752592255594209,0
Salt Lake,JORDAN,JORDAN,S0751,2,0.01843,0.953179041505791,0
Salt Lake,JORDAN,JORDAN,S0734,1,0.0106,0.834586387441959,0
Salt Lake,JORDAN,JORDAN,S1304,1,0.00887,0.947461834119167,0
Salt Lake,JORDAN,JORDAN,S0665,1,0.00805,0.998536399798468,0
Salt Lake,JORDAN,JORDAN,S0663,3,0.04033,0.938891432189848,0
Salt Lake,JORDAN,JORDAN,S0662,1,0.01373,0.976778486685362,0
Salt Lake,JORDAN,JORDAN,S0655,2,0.01988,0.884146421274636,0
Salt Lake,JORDAN,JORDAN,S0629,1,0.01124,0.784958134463523,0
Salt Lake,JORDAN,JORDAN,S0608,1,0.01117,0.873550977092236,0
Salt Lake,JORDAN,JORDAN,S0581,1,0.00478,0.962183692259714,0
Salt Lake,JORDAN,JORDAN,S0504,3,0.00057,0.819608107791282,0
Salt Lake,JORDAN,JORDAN,S0504,2,0.00082,0.854500881221611,0
Salt Lake,JORDAN,JORDAN,S0504,1,0.00222,0.864719433418941,0
Salt Lake,JORDAN,JORDAN,S1334,1,0.00844,0.811530892038718,0
Salt Lake,JORDAN,JORDAN,S0491,1,0.00952,0.931185870082118,0
Salt Lake,JORDAN,JORDAN,S0490,1,0.01026,0.771845178038348,0
Salt Lake,JORDAN,JORDAN,S0485,2,0.01058,0.818529475887772,0
Salt Lake,JORDAN,JORDAN,S0431,2,0.01507,0.847532761865295,0
Salt Lake,JORDAN,JORDAN,S0429,1,0.00979,0.96634840243496,0
Salt Lake,JORDAN,JORDAN,S0428,3,0.03941,0.936064278939739,0
Salt Lake,JORDAN,JORDAN,S0420,1,0.00646,0.800075085950084,0
Salt Lake,JORDAN,JORDAN,S0418,1,0.01047,0.922308818029705,0
Salt Lake,JORDAN,JORDAN,S0380,1,0.01337,0.924146955134347,0
Salt Lake,JORDAN,JORDAN,S0357,1,0.0124,0.811871662386693,0
Salt Lake,JORDAN,JORDAN,S0352,2,0.01835,0.752837005595211,0
Salt Lake,JORDAN,JORDAN,S0349,1,0.01144,0.818514183803927,0
Salt Lake,JORDAN,JORDAN,S0333,1,0.01021,0.811834675201681,0
Salt Lake,JORDAN,JORDAN,S0304,2,0.01738,0.988129103730898,0
Salt Lake,JORDAN,JORDAN,S0303,1,0.00887,0.768107482115738,0
Salt Lake,JORDAN,JORDAN,S0291,1,0.01198,0.759530047012959,0
Salt Lake,JORDAN,JORDAN,S0241,1,0.01069,0.967842132784426,0
Salt Lake,JORDAN,JORDAN,S0209,2,0.01647,0.898195506888442,0
Salt Lake,JORDAN,JORDAN,S0206,3,0.04352,0.947179395065177,0
Salt Lake,JORDAN,JORDAN,S0205,1,0.00731,0.985225787793752,0
Salt Lake,JORDAN,JORDAN,S0201,1,0.0083,0.893347413744777,0
Salt Lake,JORDAN,JORDAN,S0128,1,0.00995,0.90580217592651,0
Salt Lake,JORDAN,JORDAN,S0095,1,0.0108,0.800293726089876,0
Salt Lake,JORDAN,JORDAN,S0085,1,0.01081,0.848450182296801,0
Salt Lake,JORDAN,JORDAN,S0082,3,0.03752,0.840096023865044,0
Salt Lake,JORDAN,JORDAN,S0062,1,0.01277,0.846748482435942,0
Salt Lake,JORDAN,JORDAN,S0051,1,0.01271,0.773697844240814,0
Salt Lake,JORDAN,JORDAN,S0036,1,0.00864,0.999356542131864,0
Salt Lake,MURRAY,MURRAY,S1092,1,0.08399,0.825825433596037,0
Salt Lake,MURRAY,MURRAY,S0852,2,0.1059,0.771637901780196,0
Salt Lake,MURRAY,MURRAY,S0781,1,0.08326,0.874132871045731,0
Salt Lake,MURRAY,MURRAY,S0683,3,0.24338,0.983409307722468,0
Salt Lake,MURRAY,MURRAY,S0601,1,0.07121,0.85403948702151,0
Salt Lake,MURRAY,MURRAY,S0574,1,0.0535,0.954373391985428,0
Salt Lake,MURRAY,MURRAY,S0556,1,0.03852,0.83278197661275,0
Salt Lake,MURRAY,MURRAY,S0450,1,0.11868,0.856700497330166,0
Salt Lake,MURRAY,MURRAY,S0439,2,0.12653,0.81168769299984,0
Salt Lake,MURRAY,MURRAY,S0390,1,0.05642,0.78089910489507,0
Salt Lake,SALT LAKE,SALT LAKE,S1164,1,0.0182,0.898396589036565,0
Salt Lake,SALT LAKE,SALT LAKE,S1139,3,0.09034,0.807215870532673,0
Salt Lake,SALT LAKE,SALT LAKE,S1139,2,0.00352,0.953231667401269,0
Salt Lake,SALT LAKE,SALT LAKE,S1116,1,0.01169,0.954797170590609,0
Salt Lake,SALT LAKE,SALT LAKE,S1112,1,0.01538,0.929457049118355,0
Salt Lake,SALT LAKE,SALT LAKE,S1057,1,0.01903,0.867428709985688,0
Salt Lake,SALT LAKE,SALT LAKE,S0893,2,0.01343,0.915997147443704,0
Salt Lake,SALT LAKE,SALT LAKE,S0868,1,0.01692,0.844837640121114,0
Salt Lake,SALT LAKE,SALT LAKE,S0782,1,0.01289,0.965322231000755,0
Salt Lake,SALT LAKE,SALT LAKE,S0729,2,0.02081,0.936017939762678,0
Salt Lake,SALT LAKE,SALT LAKE,S0721,1,0.01227,0.978016454784665,0
Salt Lake,SALT LAKE,SALT LAKE,S0699,2,0.00249,0.886048596119508,0
Salt Lake,SALT LAKE,SALT LAKE,S0699,1,0.0177,0.793004841310903,0
Salt Lake,SALT LAKE,SALT LAKE,S0698,1,0.01343,0.776512044656556,0
Salt Lake,SALT LAKE,SALT LAKE,S0673,1,0.02264,0.922216109524015,0
Salt Lake,SALT LAKE,SALT LAKE,S0606,1,0.01845,0.974376734404359,0
Salt Lake,SALT LAKE,SALT LAKE,S0557,1,0.01443,0.92697997338837,0
Salt Lake,SALT LAKE,SALT LAKE,S0468,3,0.00386,0.805871602962725,0
Salt Lake,SALT LAKE,SALT LAKE,S0467,1,0.0182,0.970768540748395,0
Salt Lake,SALT LAKE,SALT LAKE,S0453,3,0.01128,0.789838934026193,0
Salt Lake,SALT LAKE,SALT LAKE,S0453,2,0.00025,0.830856488260906,0
Salt Lake,SALT LAKE,SALT LAKE,S0443,2,0.01953,0.821605561242905,0
Salt Lake,SALT LAKE,SALT LAKE,S0434,1,0.01766,0.961236362054478,0
Salt Lake,SALT LAKE,SALT LAKE,S0432,3,0.07703,0.759882149752229,0
Salt Lake,SALT LAKE,SALT LAKE,S0379,2,0.02608,0.99321536073694,0
Salt Lake,SALT LAKE,SALT LAKE,S0361,1,0.01269,0.778185765782837,0
Salt Lake,SALT LAKE,SALT LAKE,S0322,1,0.01182,0.941484587441664,0
Salt Lake,SALT LAKE,SALT LAKE,S0313,1,0.01426,0.933921878808178,0
Salt Lake,SALT LAKE,SALT LAKE,S0308,1,0.01675,0.921890705940314,0
